_id,name,age,sex,martial_status,education,schooling_status,AADHAR_No,has_bank_acc,is_computer_literate,has_SSP,health_prob,has_MNREGA,SHG,occupations,__id,marital_status,crop_name,crop_area_prev_yr_acre,productivity_in_quintals_per_acre
63581db061d20d666ebd2550,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63581dab61d20d666ebd254a,,,,
63581db246a9930975397a69,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63581db146a9930975397a66,,,,
63581db246a9930975397a6a,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63581db146a9930975397a66,,,,
63581db246a9930975397a6b,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63581db146a9930975397a66,,,,
63581db246a9930975397a6c,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63581db146a9930975397a66,,,,
63581db24bf561302fd40203,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63581db180fbe76b2f1ac880,,,,
63581db24bf561302fd40204,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63581db180fbe76b2f1ac880,,,,
63581db24bf561302fd40205,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63581db180fbe76b2f1ac880,,,,
63581db24bf561302fd40206,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63581db180fbe76b2f1ac880,,,,
63581db280fbe76b2f1ac883,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63581db180fbe76b2f1ac880,,,,
63581db280fbe76b2f1ac884,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63581db180fbe76b2f1ac880,,,,
63581db280fbe76b2f1ac885,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63581db180fbe76b2f1ac880,,,,
63581db280fbe76b2f1ac886,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63581db180fbe76b2f1ac880,,,,
635820704bf561302fd40219,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6358206f4bf561302fd40216,,,,
635820704bf561302fd4021a,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6358206f4bf561302fd40216,,,,
635820704bf561302fd4021b,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6358206f4bf561302fd40216,,,,
635820704bf561302fd4021c,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6358206f4bf561302fd40216,,,,
63582071a73da3558e78da0b,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63582070a73da3558e78da08,,,,
63582071a73da3558e78da0c,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63582070a73da3558e78da08,,,,
63582071a73da3558e78da0d,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63582070a73da3558e78da08,,,,
63582071a73da3558e78da0e,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63582070a73da3558e78da08,,,,
63582075daf9147a881d293f,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63582074daf9147a881d293c,,,,
63582075daf9147a881d2940,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63582074daf9147a881d293c,,,,
63582075daf9147a881d2941,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63582074daf9147a881d293c,,,,
63582075daf9147a881d2942,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63582074daf9147a881d293c,,,,
635820751e260a56ab3bc082,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63582074daf9147a881d293c,,,,
635820751e260a56ab3bc083,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63582074daf9147a881d293c,,,,
635820751e260a56ab3bc084,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63582074daf9147a881d293c,,,,
635820751e260a56ab3bc085,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63582074daf9147a881d293c,,,,
63582076941b002f4424b1e8,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63582075941b002f4424b1e5,,,,
63582076941b002f4424b1e9,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63582075941b002f4424b1e5,,,,
63582076941b002f4424b1ea,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63582075941b002f4424b1e5,,,,
63582076941b002f4424b1eb,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63582075941b002f4424b1e5,,,,
6358207647f9eb86e30019e8,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63582075941b002f4424b1e5,,,,
6358207647f9eb86e30019e9,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63582075941b002f4424b1e5,,,,
6358207647f9eb86e30019ea,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63582075941b002f4424b1e5,,,,
6358207647f9eb86e30019eb,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63582075941b002f4424b1e5,,,,
635820774072210b717d7176,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,635820764072210b717d7173,,,,
635820774072210b717d7177,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,635820764072210b717d7173,,,,
635820774072210b717d7178,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,635820764072210b717d7173,,,,
635820774072210b717d7179,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,635820764072210b717d7173,,,,
635820773e0ed0491b66b3f0,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,635820764072210b717d7173,,,,
635820773e0ed0491b66b3f1,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,635820764072210b717d7173,,,,
635820773e0ed0491b66b3f2,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,635820764072210b717d7173,,,,
635820773e0ed0491b66b3f3,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,635820764072210b717d7173,,,,
63582b532dcb5e7b99ff7f65,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63582b532dcb5e7b99ff7f62,,,,
63582b532dcb5e7b99ff7f66,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63582b532dcb5e7b99ff7f62,,,,
63582b532dcb5e7b99ff7f67,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63582b532dcb5e7b99ff7f62,,,,
63582b532dcb5e7b99ff7f68,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63582b532dcb5e7b99ff7f62,,,,
63582c08ea95ff61fbc81437,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63582c07ea95ff61fbc81434,,,,
63582c08ea95ff61fbc81438,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63582c07ea95ff61fbc81434,,,,
63582c08ea95ff61fbc81439,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63582c07ea95ff61fbc81434,,,,
63582c08ea95ff61fbc8143a,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63582c07ea95ff61fbc81434,,,,
63583eb535eaecc64110cf78,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63583eb535eaecc64110cf75,,,,
63583eb535eaecc64110cf79,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63583eb535eaecc64110cf75,,,,
63583eb535eaecc64110cf7a,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63583eb535eaecc64110cf75,,,,
63583eb535eaecc64110cf7b,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63583eb535eaecc64110cf75,,,,
63583ef035eaecc64110cf8a,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63583eef35eaecc64110cf87,,,,
63583ef035eaecc64110cf8b,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63583eef35eaecc64110cf87,,,,
63583ef035eaecc64110cf8c,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63583eef35eaecc64110cf87,,,,
63583ef035eaecc64110cf8d,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63583eef35eaecc64110cf87,,,,
63583f3635eaecc64110cf9c,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63583f3535eaecc64110cf99,,,,
63583f3635eaecc64110cf9d,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63583f3535eaecc64110cf99,,,,
63583f3635eaecc64110cf9e,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63583f3535eaecc64110cf99,,,,
63583f3635eaecc64110cf9f,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63583f3535eaecc64110cf99,,,,
63583f7c35eaecc64110cfae,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63583f7b35eaecc64110cfab,,,,
63583f7c35eaecc64110cfaf,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63583f7b35eaecc64110cfab,,,,
63583f7c35eaecc64110cfb0,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63583f7b35eaecc64110cfab,,,,
63583f7c35eaecc64110cfb1,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63583f7b35eaecc64110cfab,,,,
635fd6bf35bfb17ef5acbafe,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,635fd6be35bfb17ef5acbafb,,,,
635fd6bf35bfb17ef5acbaff,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,635fd6be35bfb17ef5acbafb,,,,
635fd6bf35bfb17ef5acbb00,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,635fd6be35bfb17ef5acbafb,,,,
635fd6bf35bfb17ef5acbb01,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,635fd6be35bfb17ef5acbafb,,,,
635fdb8cd9e7a65e640a2eaa,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,635fdb8cd9e7a65e640a2ea7,,,,
635fdb8cd9e7a65e640a2eab,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,635fdb8cd9e7a65e640a2ea7,,,,
635fdb8cd9e7a65e640a2eac,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,635fdb8cd9e7a65e640a2ea7,,,,
635fdb8cd9e7a65e640a2ead,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,635fdb8cd9e7a65e640a2ea7,,,,
635fdc46d9e7a65e640a2ebc,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,635fdc45d9e7a65e640a2eb9,,,,
635fdc46d9e7a65e640a2ebd,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,635fdc45d9e7a65e640a2eb9,,,,
635fdc46d9e7a65e640a2ebe,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,635fdc45d9e7a65e640a2eb9,,,,
635fdc46d9e7a65e640a2ebf,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,635fdc45d9e7a65e640a2eb9,,,,
635fdd1dd9e7a65e640a2ece,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,635fdd1cd9e7a65e640a2ecb,,,,
635fdd1dd9e7a65e640a2ecf,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,635fdd1cd9e7a65e640a2ecb,,,,
635fdd1dd9e7a65e640a2ed0,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,635fdd1cd9e7a65e640a2ecb,,,,
635fdd1dd9e7a65e640a2ed1,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,635fdd1cd9e7a65e640a2ecb,,,,
635fde88d9e7a65e640a2ee0,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,635fde87d9e7a65e640a2edd,,,,
635fde88d9e7a65e640a2ee1,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,635fde87d9e7a65e640a2edd,,,,
635fde88d9e7a65e640a2ee2,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,635fde87d9e7a65e640a2edd,,,,
635fde88d9e7a65e640a2ee3,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,635fde87d9e7a65e640a2edd,,,,
6362809d38c35e7e6511e0bb,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6362809d38c35e7e6511e0b8,,,,
6362809d38c35e7e6511e0bc,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6362809d38c35e7e6511e0b8,,,,
6362809d38c35e7e6511e0bd,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6362809d38c35e7e6511e0b8,,,,
6362809d38c35e7e6511e0be,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6362809d38c35e7e6511e0b8,,,,
6362820a57d5b378c58d213d,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6362820957d5b378c58d213a,,,,
6362820a57d5b378c58d213e,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6362820957d5b378c58d213a,,,,
6362820a57d5b378c58d213f,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6362820957d5b378c58d213a,,,,
6362820a57d5b378c58d2140,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6362820957d5b378c58d213a,,,,
636283bbb49a50e9eb905b08,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636283bab49a50e9eb905b05,,,,
636283bbb49a50e9eb905b09,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636283bab49a50e9eb905b05,,,,
636283bbb49a50e9eb905b0a,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636283bab49a50e9eb905b05,,,,
636283bbb49a50e9eb905b0b,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636283bab49a50e9eb905b05,,,,
636284a7b49a50e9eb905b1a,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636284a7b49a50e9eb905b17,,,,
636284a7b49a50e9eb905b1b,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636284a7b49a50e9eb905b17,,,,
636284a7b49a50e9eb905b1c,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636284a7b49a50e9eb905b17,,,,
636284a7b49a50e9eb905b1d,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636284a7b49a50e9eb905b17,,,,
636284ad6e9efd07132e1e9c,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636284ad6e9efd07132e1e99,,,,
636284ad6e9efd07132e1e9d,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636284ad6e9efd07132e1e99,,,,
636284ad6e9efd07132e1e9e,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636284ad6e9efd07132e1e99,,,,
636284ad6e9efd07132e1e9f,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636284ad6e9efd07132e1e99,,,,
6362b3a8a938d8bb573d9d13,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6362b3a7a938d8bb573d9d10,,,,
6362b3a8a938d8bb573d9d14,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6362b3a7a938d8bb573d9d10,,,,
6362b3a8a938d8bb573d9d15,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6362b3a7a938d8bb573d9d10,,,,
6362b3a8a938d8bb573d9d16,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6362b3a7a938d8bb573d9d10,,,,
6362b5a19e124704968c4313,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6362b5a09e124704968c4310,,,,
6362b5a19e124704968c4314,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6362b5a09e124704968c4310,,,,
6362b5a19e124704968c4315,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6362b5a09e124704968c4310,,,,
6362b5a19e124704968c4316,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6362b5a09e124704968c4310,,,,
6362b5d19e124704968c4325,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6362b5d19e124704968c4322,,,,
6362b5d19e124704968c4326,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6362b5d19e124704968c4322,,,,
6362b5d19e124704968c4327,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6362b5d19e124704968c4322,,,,
6362b5d19e124704968c4328,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6362b5d19e124704968c4322,,,,
6362b6379e124704968c4337,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6362b6369e124704968c4334,,,,
6362b6379e124704968c4338,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6362b6369e124704968c4334,,,,
6362b6379e124704968c4339,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6362b6369e124704968c4334,,,,
6362b6379e124704968c433a,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6362b6369e124704968c4334,,,,
6362b654d3e78e49f3a69fdb,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6362b654d3e78e49f3a69fd8,,,,
6362b654d3e78e49f3a69fdc,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6362b654d3e78e49f3a69fd8,,,,
6362b654d3e78e49f3a69fdd,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6362b654d3e78e49f3a69fd8,,,,
6362b654d3e78e49f3a69fde,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6362b654d3e78e49f3a69fd8,,,,
6362d062fdf5235db89646a5,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6362d061fdf5235db89646a2,,,,
6362d062fdf5235db89646a6,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6362d061fdf5235db89646a2,,,,
6362d062fdf5235db89646a7,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6362d061fdf5235db89646a2,,,,
6362d062fdf5235db89646a8,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6362d061fdf5235db89646a2,,,,
6362d0bcfdf5235db89646b7,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6362d0bbfdf5235db89646b4,,,,
6362d0bcfdf5235db89646b8,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6362d0bbfdf5235db89646b4,,,,
6362d0bcfdf5235db89646b9,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6362d0bbfdf5235db89646b4,,,,
6362d0bcfdf5235db89646ba,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6362d0bbfdf5235db89646b4,,,,
636638b8bb2a3fccd3b0f72c,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636638b7bb2a3fccd3b0f729,,,,
636638b8bb2a3fccd3b0f72d,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636638b7bb2a3fccd3b0f729,,,,
636638b8bb2a3fccd3b0f72e,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636638b7bb2a3fccd3b0f729,,,,
636638b8bb2a3fccd3b0f72f,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636638b7bb2a3fccd3b0f729,,,,
6367a562933776dfd090a2dc,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6367a561933776dfd090a2d9,,,,
6367a562933776dfd090a2dd,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6367a561933776dfd090a2d9,,,,
6367a562933776dfd090a2de,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6367a561933776dfd090a2d9,,,,
6367a562933776dfd090a2df,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6367a561933776dfd090a2d9,,,,
6367a646df1e500dcec48089,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6367a645df1e500dcec48086,,,,
6367a646df1e500dcec4808a,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6367a645df1e500dcec48086,,,,
6367a646df1e500dcec4808b,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6367a645df1e500dcec48086,,,,
6367a646df1e500dcec4808c,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6367a645df1e500dcec48086,,,,
6367a9f0fd8b1d8275a40e7f,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6367a9effd8b1d8275a40e7c,,,,
6367a9f0fd8b1d8275a40e80,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6367a9effd8b1d8275a40e7c,,,,
6367a9f0fd8b1d8275a40e81,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6367a9effd8b1d8275a40e7c,,,,
6367a9f0fd8b1d8275a40e82,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6367a9effd8b1d8275a40e7c,,,,
6367ab91fd8b1d8275a40e91,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6367ab90fd8b1d8275a40e8e,,,,
6367ab91fd8b1d8275a40e92,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6367ab90fd8b1d8275a40e8e,,,,
6367ab91fd8b1d8275a40e93,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6367ab90fd8b1d8275a40e8e,,,,
6367ab91fd8b1d8275a40e94,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6367ab90fd8b1d8275a40e8e,,,,
6367abdffd8b1d8275a40ea3,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6367abdefd8b1d8275a40ea0,,,,
6367abdffd8b1d8275a40ea4,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6367abdefd8b1d8275a40ea0,,,,
6367abdffd8b1d8275a40ea5,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6367abdefd8b1d8275a40ea0,,,,
6367abdffd8b1d8275a40ea6,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6367abdefd8b1d8275a40ea0,,,,
6367ac01fd8b1d8275a40eb5,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6367ac00fd8b1d8275a40eb2,,,,
6367ac01fd8b1d8275a40eb6,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6367ac00fd8b1d8275a40eb2,,,,
6367ac01fd8b1d8275a40eb7,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6367ac00fd8b1d8275a40eb2,,,,
6367ac01fd8b1d8275a40eb8,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6367ac00fd8b1d8275a40eb2,,,,
6367e5923d3fae3682537014,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6367e5913d3fae3682537011,,,,
6367e5923d3fae3682537015,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6367e5913d3fae3682537011,,,,
6367e5923d3fae3682537016,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6367e5913d3fae3682537011,,,,
6367e5923d3fae3682537017,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6367e5913d3fae3682537011,,,,
6367e772f4149573362e77e4,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6367e771f4149573362e77e1,,,,
6367e772f4149573362e77e5,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6367e771f4149573362e77e1,,,,
6367e772f4149573362e77e6,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6367e771f4149573362e77e1,,,,
6367e772f4149573362e77e7,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6367e771f4149573362e77e1,,,,
6367ed3c38ba0acbd8c4b5c2,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6367ed3b38ba0acbd8c4b5bf,,,,
6367ed3c38ba0acbd8c4b5c3,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6367ed3b38ba0acbd8c4b5bf,,,,
6367ed3c38ba0acbd8c4b5c4,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6367ed3b38ba0acbd8c4b5bf,,,,
6367ed3c38ba0acbd8c4b5c5,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6367ed3b38ba0acbd8c4b5bf,,,,
6367f3aec41d084d436637b6,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6367f3adc41d084d436637b3,,,,
6367f3aec41d084d436637b7,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6367f3adc41d084d436637b3,,,,
6367f3aec41d084d436637b8,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6367f3adc41d084d436637b3,,,,
6367f3aec41d084d436637b9,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6367f3adc41d084d436637b3,,,,
6367f3bcc41d084d436637c8,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6367f3bbc41d084d436637c5,,,,
6367f3bcc41d084d436637c9,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6367f3bbc41d084d436637c5,,,,
6367f3bcc41d084d436637ca,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6367f3bbc41d084d436637c5,,,,
6367f3bcc41d084d436637cb,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6367f3bbc41d084d436637c5,,,,
6367f44dc41d084d436637da,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6367f44cc41d084d436637d7,,,,
